Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,loyalty_score_a,loyalty_score_b,loyalty_score_c,promo_dependency_score,value_tier,satisfaction_flag,category_affinity,seasonal_breadth
1109,27,Male,Shorts,Clothing,25.0,Nebraska,M,Teal,Fall,2.8,No,Standard,Yes,Yes,50,Cash,Fortnightly,66.66666666666667,39.416666666666664,52.45304586274617,100.0,Bronze,At Risk,Clothing,1
1110,66,Male,Hoodie,Clothing,97.0,Oklahoma,L,Violet,Winter,3.7,No,Next Day Air,Yes,Yes,2,Venmo,Weekly,40.81632653061224,48.76360544217688,44.540370550569605,100.0,Gold,Neutral,Clothing,1
1111,28,Male,Hoodie,Clothing,61.0,Texas,L,Cyan,Fall,3.0,No,Standard,Yes,Yes,31,Cash,Bi-Weekly,44.48979591836735,44.15816326530612,43.90733890550182,100.0,Silver,Neutral,Clothing,1
1112,22,Male,Shoes,Footwear,66.0,New York,S,Olive,Summer,4.1,No,Next Day Air,Yes,Yes,4,Credit Card,Bi-Weekly,22.44897959183674,42.5408163265306,32.01959404048724,100.0,Gold,Satisfied,Footwear,1
1113,69,Male,Hoodie,Clothing,67.0,Washington,XL,Pink,Spring,4.6,No,Free Shipping,Yes,Yes,32,PayPal,Quarterly,38.63945578231293,68.67176870748298,54.128111233914055,100.0,Silver,Satisfied,Clothing,1
1114,28,Male,Sunglasses,Accessories,80.0,Maryland,M,Purple,Summer,4.8,No,Next Day Air,Yes,Yes,11,PayPal,Bi-Weekly,28.163265306122447,62.469387755102034,45.56385726681821,100.0,Gold,Satisfied,Accessories,1
1115,55,Male,Skirt,Clothing,25.0,New Hampshire,L,Violet,Fall,2.6,No,Next Day Air,Yes,Yes,47,Bank Transfer,Every 3 Months,44.21768707482993,34.70918367346938,38.70406816941247,100.0,Bronze,At Risk,Clothing,1
1116,30,Male,Hat,Accessories,58.0,New York,S,Peach,Fall,4.0,No,2-Day Shipping,Yes,Yes,37,Cash,Weekly,69.3877551020408,60.32312925170068,65.0251253849587,100.0,Silver,Satisfied,Accessories,1
1117,67,Male,Backpack,Accessories,96.0,Hawaii,M,Charcoal,Winter,4.2,No,Express,Yes,Yes,39,PayPal,Fortnightly,57.68707482993196,80.18367346938776,69.82542457911241,100.0,Platinum,Satisfied,Accessories,1
1118,25,Male,Sunglasses,Accessories,77.0,California,L,Lavender,Spring,4.5,No,Store Pickup,Yes,Yes,24,Credit Card,Monthly,52.10884353741497,66.06292517006803,59.46375726658246,100.0,Platinum,Satisfied,Accessories,1
1119,49,Male,Belt,Accessories,65.0,Indiana,M,Purple,Summer,4.9,No,Standard,Yes,Yes,11,PayPal,Every 3 Months,14.829931972789115,57.552721088435376,36.26052350787276,100.0,Silver,Satisfied,Accessories,1
1120,34,Male,Jewelry,Accessories,36.0,Louisiana,M,Indigo,Spring,3.1,No,Standard,Yes,Yes,36,Credit Card,Weekly,68.57142857142857,38.47619047619048,52.901076451228754,100.0,Bronze,Neutral,Accessories,1
1121,22,Male,Sneakers,Footwear,84.0,Pennsylvania,M,Magenta,Winter,4.0,No,Next Day Air,Yes,Yes,40,Debit Card,Monthly,65.17006802721087,73.19727891156462,69.82031847450688,100.0,Platinum,Satisfied,Footwear,1
1122,63,Male,T-shirt,Clothing,58.0,Florida,XL,Peach,Fall,3.2,No,Express,Yes,Yes,25,Cash,Quarterly,32.925170068027214,41.49319727891157,36.69588127829064,100.0,Silver,Neutral,Clothing,1
1123,70,Male,Handbag,Accessories,62.0,North Carolina,S,Charcoal,Spring,4.3,No,2-Day Shipping,Yes,Yes,12,Credit Card,Annually,8.979591836734695,48.982993197278915,28.739654554341293,100.0,Silver,Satisfied,Accessories,1
1124,36,Male,Hat,Accessories,67.0,Massachusetts,S,Purple,Fall,2.5,No,Store Pickup,Yes,Yes,38,Cash,Monthly,63.53741496598639,44.75340136054421,53.75035752038625,100.0,Silver,At Risk,Accessories,1
1125,42,Male,Sweater,Clothing,20.0,Iowa,M,Orange,Spring,3.7,No,Express,Yes,Yes,40,Cash,Quarterly,45.17006802721089,42.53061224489796,43.37466610232733,100.0,Bronze,Neutral,Clothing,1
1126,27,Male,Sandals,Footwear,90.0,North Dakota,M,Lavender,Summer,2.7,No,2-Day Shipping,Yes,Yes,10,Bank Transfer,Weekly,47.3469387755102,37.955782312925166,42.009751605072644,100.0,Gold,At Risk,Footwear,1
1127,23,Male,Scarf,Accessories,58.0,Iowa,L,Beige,Winter,3.4,No,Standard,Yes,Yes,47,Venmo,Fortnightly,64.21768707482994,59.125850340136054,61.798025085305454,100.0,Silver,Neutral,Accessories,1
1128,50,Male,Shirt,Clothing,53.0,Delaware,XL,Maroon,Spring,4.8,No,Store Pickup,Yes,Yes,22,Debit Card,Monthly,50.476190476190474,58.70238095238095,54.700182318335266,100.0,Silver,Satisfied,Clothing,1
1129,56,Male,Gloves,Accessories,30.0,New York,L,Charcoal,Winter,4.7,No,Next Day Air,Yes,Yes,35,Debit Card,Monthly,61.088435374149654,56.62925170068027,58.89454510439967,100.0,Bronze,Satisfied,Accessories,1
1130,37,Male,Hoodie,Clothing,65.0,New Hampshire,XL,White,Winter,4.7,No,Express,Yes,Yes,46,Venmo,Fortnightly,63.40136054421768,78.69557823129252,71.88454470856797,100.0,Silver,Satisfied,Clothing,1
1131,67,Male,Jewelry,Accessories,41.0,Kentucky,M,Lavender,Summer,3.9,No,Standard,Yes,Yes,30,PayPal,Bi-Weekly,43.6734693877551,47.144557823129254,45.10069325141727,100.0,Bronze,Neutral,Accessories,1
1132,67,Male,Shirt,Clothing,73.0,Illinois,M,Black,Spring,3.7,No,Express,Yes,Yes,20,Bank Transfer,Monthly,48.843537414965986,51.00850340136055,49.75785027908615,100.0,Gold,Neutral,Clothing,1
1133,50,Male,Hoodie,Clothing,98.0,North Carolina,S,Teal,Spring,4.3,No,Store Pickup,Yes,Yes,25,Cash,Fortnightly,46.25850340136054,72.8265306122449,60.16571449914076,100.0,Platinum,Satisfied,Clothing,1
1134,36,Male,Shoes,Footwear,36.0,Connecticut,XL,Magenta,Winter,4.1,No,2-Day Shipping,Yes,Yes,29,Cash,Weekly,62.857142857142854,47.04761904761904,54.64054450556465,100.0,Bronze,Satisfied,Footwear,1
1135,62,Male,T-shirt,Clothing,81.0,Wisconsin,M,Brown,Summer,3.7,No,Express,Yes,Yes,2,Venmo,Every 3 Months,7.482993197278912,42.0969387755102,24.298562063863898,100.0,Gold,Neutral,Clothing,1
1136,65,Male,Skirt,Clothing,90.0,Massachusetts,L,Peach,Winter,3.6,No,2-Day Shipping,Yes,Yes,32,Bank Transfer,Quarterly,38.63945578231293,64.92176870748298,52.1170939601421,100.0,Platinum,Neutral,Clothing,1
1137,23,Male,Handbag,Accessories,83.0,Illinois,S,Cyan,Summer,4.8,No,Free Shipping,Yes,Yes,37,Cash,Monthly,62.72108843537415,81.406462585034,72.99817805749882,100.0,Platinum,Satisfied,Accessories,1
1138,46,Male,Shirt,Clothing,91.0,New Mexico,XL,Pink,Winter,2.8,No,2-Day Shipping,Yes,Yes,16,Bank Transfer,Every 3 Months,18.91156462585034,43.787414965986386,30.919401596802366,100.0,Gold,At Risk,Clothing,1
1139,18,Male,Pants,Clothing,36.0,Iowa,M,Purple,Summer,4.7,No,Express,Yes,Yes,32,Venmo,Fortnightly,51.97278911564626,57.08843537414965,54.58296898826289,100.0,Bronze,Satisfied,Clothing,1
1140,58,Male,Coat,Outerwear,53.0,Alabama,L,Purple,Spring,3.9,No,Standard,Yes,Yes,42,Debit Card,Bi-Weekly,53.46938775510204,60.3078231292517,57.05773347771883,100.0,Silver,Neutral,Outerwear,1
1141,31,Male,Jeans,Clothing,39.0,Maryland,M,White,Winter,2.6,No,Store Pickup,Yes,Yes,6,Credit Card,Every 3 Months,10.748299319727892,12.651360544217688,10.140397402599657,100.0,Bronze,At Risk,Clothing,1
1142,39,Male,Gloves,Accessories,33.0,Ohio,S,Silver,Winter,4.7,No,Next Day Air,Yes,Yes,23,PayPal,Fortnightly,44.625850340136054,49.715986394557824,46.95586700105137,100.0,Bronze,Satisfied,Accessories,1
1143,69,Male,T-shirt,Clothing,76.0,Ohio,L,Green,Spring,3.5,No,Store Pickup,Yes,Yes,27,Venmo,Bi-Weekly,41.224489795918366,54.35374149659864,47.74228156140335,100.0,Gold,Neutral,Clothing,1
1144,68,Male,Boots,Footwear,23.0,Nevada,L,Teal,Winter,4.4,No,Standard,Yes,Yes,43,PayPal,Quarterly,47.61904761904762,55.15476190476192,51.36912470695737,100.0,Bronze,Satisfied,Footwear,1
1145,41,Male,Jeans,Clothing,54.0,South Carolina,S,Indigo,Fall,4.4,No,2-Day Shipping,Yes,Yes,25,Bank Transfer,Fortnightly,46.25850340136054,55.82653061224491,51.04910285804123,100.0,Silver,Satisfied,Clothing,1
1146,31,Male,Sneakers,Footwear,89.0,Nevada,L,Pink,Summer,3.0,No,Express,Yes,Yes,30,Cash,Every 3 Months,30.340136054421762,55.14455782312925,42.724196768797434,100.0,Gold,Neutral,Footwear,1
1147,48,Male,Sneakers,Footwear,38.0,Wisconsin,M,Indigo,Summer,4.2,No,Standard,Yes,Yes,7,Bank Transfer,Every 3 Months,11.564625850340136,34.24829931972789,22.13037851807815,100.0,Bronze,Satisfied,Footwear,1
1148,59,Male,Hat,Accessories,36.0,Tennessee,XL,Red,Winter,4.3,No,Next Day Air,Yes,Yes,17,Debit Card,Annually,13.061224489795917,41.55102040816326,26.79491737230798,100.0,Bronze,Satisfied,Accessories,1
1149,34,Male,Pants,Clothing,66.0,Florida,M,Violet,Spring,2.6,No,Store Pickup,Yes,Yes,10,PayPal,Fortnightly,34.01360544217687,26.62244897959184,29.265343844339625,100.0,Gold,At Risk,Clothing,1
1150,21,Male,Jewelry,Accessories,42.0,Georgia,L,Cyan,Spring,3.3,No,Store Pickup,Yes,Yes,40,Venmo,Annually,31.83673469387755,46.363945578231295,38.763705982183104,100.0,Bronze,Neutral,Accessories,1
1151,29,Male,Jewelry,Accessories,36.0,Kentucky,S,Red,Winter,2.7,No,Next Day Air,Yes,Yes,50,Venmo,Bi-Weekly,60.00000000000001,42.666666666666664,50.86259416668186,100.0,Bronze,At Risk,Accessories,1
1152,41,Male,Blouse,Clothing,86.0,Ohio,M,Gray,Spring,3.7,No,Express,Yes,Yes,24,Credit Card,Weekly,58.77551020408163,59.14625850340136,59.087880961625295,100.0,Platinum,Neutral,Clothing,1
1153,62,Male,Handbag,Accessories,49.0,Connecticut,M,Gold,Fall,4.0,No,Standard,Yes,Yes,8,PayPal,Every 3 Months,12.380952380952381,36.845238095238095,23.931205446445393,100.0,Bronze,Satisfied,Accessories,1
1154,27,Male,Shirt,Clothing,41.0,Idaho,M,Pink,Summer,4.0,No,Free Shipping,Yes,Yes,6,Bank Transfer,Quarterly,17.41496598639456,32.15136054421769,23.931020559547164,100.0,Bronze,Satisfied,Clothing,1
1155,49,Male,Dress,Clothing,82.0,Georgia,L,Cyan,Spring,2.9,No,2-Day Shipping,Yes,Yes,44,Credit Card,Bi-Weekly,55.10204081632652,60.41836734693877,57.933341696673544,100.0,Platinum,At Risk,Clothing,1
1156,67,Male,T-shirt,Clothing,53.0,Tennessee,S,Red,Fall,2.6,No,Express,Yes,Yes,47,PayPal,Quarterly,50.884353741496604,46.375850340136054,48.293899687814125,100.0,Silver,At Risk,Clothing,1
1157,20,Male,Shoes,Footwear,21.0,Hawaii,M,Gold,Summer,4.8,No,Express,Yes,Yes,6,Venmo,Every 3 Months,10.748299319727892,34.484693877551024,21.848986863227495,100.0,Bronze,Satisfied,Footwear,1
1158,37,Male,Belt,Accessories,66.0,Maryland,M,Charcoal,Fall,4.4,No,Standard,Yes,Yes,11,Cash,Quarterly,21.496598639455783,51.30272108843539,36.24216138491951,100.0,Silver,Satisfied,Accessories,1
1159,69,Male,Belt,Accessories,89.0,Nevada,L,Orange,Summer,4.0,No,2-Day Shipping,Yes,Yes,41,Bank Transfer,Annually,32.6530612244898,75.96088435374149,55.04385728170844,100.0,Platinum,Satisfied,Accessories,1
1160,66,Male,Handbag,Accessories,55.0,New Hampshire,L,Blue,Fall,3.6,No,2-Day Shipping,Yes,Yes,46,Venmo,Every 3 Months,43.40136054421768,59.86224489795918,51.7847690669577,100.0,Silver,Neutral,Accessories,1
1161,37,Male,Scarf,Accessories,42.0,North Dakota,S,Blue,Summer,3.2,No,Next Day Air,Yes,Yes,9,Venmo,Bi-Weekly,26.53061224489796,23.94217687074831,24.08649430988856,100.0,Bronze,Neutral,Accessories,1
1162,63,Male,Shorts,Clothing,52.0,Oklahoma,S,Orange,Fall,3.1,No,2-Day Shipping,Yes,Yes,37,PayPal,Monthly,62.72108843537415,45.823129251700685,53.91585859304049,100.0,Silver,Neutral,Clothing,1
1163,47,Male,Sandals,Footwear,92.0,North Carolina,M,Blue,Winter,4.2,No,Express,Yes,Yes,13,PayPal,Weekly,49.795918367346935,60.82993197278912,55.500990758012705,100.0,Platinum,Satisfied,Footwear,1
1164,26,Male,Pants,Clothing,56.0,Tennessee,L,White,Summer,3.0,No,2-Day Shipping,Yes,Yes,24,Debit Card,Monthly,52.10884353741497,37.31292517006803,44.045958167664125,100.0,Silver,Neutral,Clothing,1
1165,68,Male,Dress,Clothing,96.0,Montana,M,Green,Winter,4.2,No,Standard,Yes,Yes,47,PayPal,Quarterly,50.884353741496604,85.62585034013605,69.34254715329394,100.0,Platinum,Satisfied,Clothing,1
1166,51,Male,T-shirt,Clothing,64.0,Wisconsin,M,Silver,Winter,2.9,No,Next Day Air,Yes,Yes,21,Venmo,Every 3 Months,22.993197278911566,37.27210884353741,29.466246415024422,100.0,Silver,At Risk,Clothing,1
1167,48,Male,Dress,Clothing,48.0,Connecticut,S,Lavender,Winter,3.7,No,Store Pickup,Yes,Yes,22,Venmo,Fortnightly,43.80952380952381,41.95238095238095,42.384305162153865,100.0,Silver,Neutral,Clothing,1
1168,60,Male,Socks,Clothing,83.0,New Jersey,XL,Beige,Summer,3.6,No,Free Shipping,Yes,Yes,16,PayPal,Quarterly,25.578231292517007,51.12074829931973,38.18539093217864,100.0,Gold,Neutral,Clothing,1
1169,68,Male,Scarf,Accessories,91.0,Mississippi,L,Violet,Summer,3.6,No,Standard,Yes,Yes,37,Debit Card,Fortnightly,56.05442176870747,68.73979591836734,62.87207526609131,100.0,Platinum,Neutral,Accessories,1
1170,25,Male,Backpack,Accessories,94.0,Wyoming,S,Gray,Fall,4.5,No,2-Day Shipping,Yes,Yes,3,Cash,Annually,1.6326530612244898,58.86054421768707,30.36323202648076,100.0,Gold,Satisfied,Accessories,1
1171,57,Male,Skirt,Clothing,62.0,Illinois,S,Red,Spring,3.2,No,Express,Yes,Yes,33,Cash,Bi-Weekly,46.12244897959184,48.60204081632653,47.106789307481925,100.0,Silver,Neutral,Clothing,1
1172,41,Male,Socks,Clothing,55.0,Louisiana,M,Lavender,Spring,3.9,No,Next Day Air,Yes,Yes,15,Debit Card,Annually,11.428571428571427,42.77380952380952,26.634337517361057,100.0,Silver,Neutral,Clothing,1
1173,59,Male,Coat,Outerwear,68.0,Oregon,L,Peach,Spring,4.6,No,Store Pickup,Yes,Yes,42,Bank Transfer,Bi-Weekly,53.46938775510204,75.89115646258502,65.41462748206006,100.0,Silver,Satisfied,Outerwear,1
1174,44,Male,Jewelry,Accessories,76.0,South Dakota,M,Indigo,Winter,2.5,No,Express,Yes,Yes,42,Cash,Bi-Weekly,53.46938775510204,51.22448979591836,52.18660274791564,100.0,Gold,At Risk,Accessories,1
1175,42,Male,Backpack,Accessories,31.0,Michigan,M,Black,Winter,4.3,No,Express,Yes,Yes,19,Bank Transfer,Bi-Weekly,34.69387755102041,40.828231292517,37.22363286375783,100.0,Bronze,Satisfied,Accessories,1
1176,35,Male,Belt,Accessories,81.0,New Jersey,M,Beige,Spring,4.1,No,Store Pickup,Yes,Yes,26,PayPal,Quarterly,33.74149659863945,63.75680272108843,49.04337657577303,100.0,Gold,Satisfied,Accessories,1
1177,36,Male,Dress,Clothing,83.0,Oregon,M,Red,Winter,3.7,No,Free Shipping,Yes,Yes,39,PayPal,Quarterly,44.35374149659864,68.10034013605443,56.678813363625004,100.0,Platinum,Neutral,Clothing,1
1178,54,Male,Skirt,Clothing,21.0,Iowa,M,Black,Spring,4.8,No,Standard,Yes,Yes,24,Debit Card,Monthly,52.10884353741497,46.72959183673469,49.095845988469264,100.0,Bronze,Satisfied,Clothing,1
1179,37,Male,Dress,Clothing,22.0,South Carolina,M,Teal,Spring,4.9,No,Express,Yes,Yes,23,Debit Card,Annually,17.959183673469386,47.79931972789116,32.59468039445681,100.0,Bronze,Satisfied,Clothing,1
1180,20,Male,T-shirt,Clothing,33.0,Indiana,M,Blue,Summer,2.8,No,Free Shipping,Yes,Yes,44,Bank Transfer,Annually,35.10204081632653,38.66836734693877,36.269441508796206,100.0,Bronze,At Risk,Clothing,1
1181,23,Male,Skirt,Clothing,23.0,Oregon,S,Beige,Spring,4.9,No,Standard,Yes,Yes,34,Cash,Monthly,60.27210884353742,55.69897959183674,57.987503631042195,100.0,Bronze,Satisfied,Clothing,1
1182,61,Male,Shorts,Clothing,96.0,New York,L,Teal,Summer,3.5,No,Free Shipping,Yes,Yes,43,Bank Transfer,Quarterly,47.61904761904762,73.57142857142858,61.2454539848152,100.0,Platinum,Neutral,Clothing,1
1183,37,Male,Jewelry,Accessories,21.0,New Mexico,M,Maroon,Spring,3.8,No,Express,Yes,Yes,45,PayPal,Quarterly,49.25170068027211,47.68197278911564,48.17800910561769,100.0,Bronze,Neutral,Accessories,1
1184,23,Male,Pants,Clothing,39.0,Louisiana,M,Yellow,Spring,4.5,No,2-Day Shipping,Yes,Yes,4,Credit Card,Weekly,42.44897959183673,36.624149659863946,38.8466556752026,100.0,Bronze,Satisfied,Clothing,1
1185,63,Male,Belt,Accessories,73.0,South Carolina,S,Indigo,Fall,3.4,No,Express,Yes,Yes,19,Credit Card,Annually,14.693877551020407,46.32823129251701,30.173124865290035,100.0,Gold,Neutral,Accessories,1
1186,47,Male,Jeans,Clothing,64.0,Maine,M,Magenta,Spring,3.9,No,Standard,Yes,Yes,29,Credit Card,Monthly,56.19047619047619,56.047619047619044,56.133652629284015,100.0,Silver,Neutral,Clothing,1
1187,63,Male,Jeans,Clothing,68.0,Indiana,M,Beige,Summer,4.1,No,2-Day Shipping,Yes,Yes,27,Credit Card,Annually,21.224489795918366,59.0204081632653,40.24488083543068,100.0,Silver,Satisfied,Clothing,1
1188,56,Male,Hat,Accessories,89.0,Iowa,L,Maroon,Fall,3.0,No,Express,Yes,Yes,37,Credit Card,Every 3 Months,36.05442176870748,59.906462585034014,48.135012354539604,100.0,Gold,Neutral,Accessories,1
1189,68,Male,Blouse,Clothing,29.0,Mississippi,M,Magenta,Summer,3.3,No,Next Day Air,Yes,Yes,11,Credit Card,Weekly,48.16326530612244,21.219387755102044,33.4426672553267,100.0,Bronze,Neutral,Clothing,1
1190,64,Male,Shirt,Clothing,97.0,Arkansas,XL,Teal,Summer,3.7,No,Free Shipping,Yes,Yes,28,Debit Card,Annually,22.04081632653061,66.45068027210884,44.63768558332622,100.0,Gold,Neutral,Clothing,1
1191,62,Male,Shirt,Clothing,45.0,South Carolina,M,Orange,Winter,4.3,No,Next Day Air,Yes,Yes,31,Credit Card,Weekly,64.48979591836735,54.824829931972786,59.627565817564275,100.0,Silver,Satisfied,Clothing,1
1192,34,Male,T-shirt,Clothing,70.0,Indiana,L,Charcoal,Winter,4.1,No,Free Shipping,Yes,Yes,50,Venmo,Quarterly,53.33333333333334,75.49999999999999,65.13683429704076,100.0,Platinum,Satisfied,Clothing,1
1193,49,Male,Coat,Outerwear,56.0,Florida,M,Turquoise,Summer,4.0,No,2-Day Shipping,Yes,Yes,42,Venmo,Quarterly,46.802721088435376,62.89115646258503,55.10976759965062,100.0,Silver,Satisfied,Outerwear,1
1194,40,Male,Jacket,Outerwear,55.0,Alaska,L,Pink,Fall,5.0,No,2-Day Shipping,Yes,Yes,18,Credit Card,Fortnightly,40.54421768707483,59.4812925170068,50.15190382009834,100.0,Silver,Satisfied,Outerwear,1
1195,50,Male,Hoodie,Clothing,46.0,New York,S,Teal,Winter,3.1,No,2-Day Shipping,Yes,Yes,6,Credit Card,Fortnightly,30.74829931972789,22.234693877551027,25.27966376890577,100.0,Bronze,Neutral,Clothing,1
1196,25,Male,Scarf,Accessories,95.0,Texas,M,White,Winter,4.0,No,2-Day Shipping,Yes,Yes,33,Venmo,Monthly,59.455782312925166,73.0187074829932,66.86741289004155,100.0,Platinum,Satisfied,Accessories,1
1197,30,Male,Belt,Accessories,88.0,North Dakota,M,Maroon,Winter,3.2,No,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,29.795918367346943,45.82993197278912,37.45692166292488,100.0,Gold,Neutral,Accessories,1
1198,54,Male,Sneakers,Footwear,92.0,Vermont,L,Violet,Fall,3.9,No,Standard,Yes,Yes,26,PayPal,Annually,20.40816326530612,65.6734693877551,43.404563182367596,100.0,Gold,Neutral,Footwear,1
1199,40,Male,Socks,Clothing,49.0,New Jersey,M,Brown,Summer,3.9,No,2-Day Shipping,Yes,Yes,17,Cash,Annually,13.061224489795917,41.6343537414966,26.839606645058467,100.0,Bronze,Neutral,Clothing,1
1200,49,Male,Sandals,Footwear,89.0,Maryland,M,Indigo,Fall,4.5,No,Free Shipping,Yes,Yes,3,Debit Card,Weekly,41.63265306122449,56.77721088435375,49.246000207718566,100.0,Gold,Satisfied,Footwear,1
1201,27,Male,Coat,Outerwear,22.0,Connecticut,XL,Black,Winter,4.4,No,Store Pickup,Yes,Yes,7,PayPal,Weekly,44.897959183673464,30.2482993197279,36.651960092721396,100.0,Bronze,Satisfied,Outerwear,1
1202,27,Male,Shoes,Footwear,61.0,Illinois,XL,Black,Summer,3.1,No,2-Day Shipping,Yes,Yes,46,Venmo,Fortnightly,63.40136054421768,55.69557823129252,59.550305429433315,100.0,Silver,Neutral,Footwear,1
1203,48,Male,Scarf,Accessories,29.0,Maryland,S,Olive,Spring,2.9,No,Standard,Yes,Yes,14,Venmo,Every 3 Months,17.278911564625847,17.92687074829932,16.23480809794687,100.0,Bronze,At Risk,Accessories,1
1204,40,Male,Sneakers,Footwear,82.0,Minnesota,M,Orange,Winter,3.7,No,Free Shipping,Yes,Yes,23,Bank Transfer,Annually,17.959183673469386,56.79931972789116,37.42112185150951,100.0,Gold,Neutral,Footwear,1
1205,67,Male,Belt,Accessories,94.0,Florida,M,Pink,Spring,3.2,No,2-Day Shipping,Yes,Yes,20,Credit Card,Every 3 Months,22.176870748299315,53.091836734693885,37.54174876451501,100.0,Gold,Neutral,Accessories,1
1206,52,Male,Handbag,Accessories,99.0,California,M,Olive,Spring,3.5,No,Standard,Yes,Yes,38,Bank Transfer,Fortnightly,56.87074829931973,71.42006802721087,64.71759146720906,100.0,Platinum,Neutral,Accessories,1
1207,22,Male,Handbag,Accessories,59.0,Mississippi,S,Cyan,Fall,3.0,No,Free Shipping,Yes,Yes,16,Venmo,Every 3 Months,18.91156462585034,33.12074829931973,25.199174684739916,100.0,Silver,Neutral,Accessories,1
1208,62,Male,Boots,Footwear,90.0,Washington,M,White,Summer,4.1,No,Next Day Air,Yes,Yes,48,Credit Card,Every 3 Months,45.034013605442176,82.47278911564625,64.72648092854418,100.0,Platinum,Satisfied,Footwear,1
1209,20,Male,Boots,Footwear,100.0,Wisconsin,S,Red,Winter,3.8,No,2-Day Shipping,Yes,Yes,8,Debit Card,Annually,5.714285714285714,55.42857142857143,30.563579936470873,100.0,Gold,Neutral,Footwear,1
1210,41,Male,Pants,Clothing,62.0,Pennsylvania,M,Blue,Winter,3.8,No,Next Day Air,Yes,Yes,16,Bank Transfer,Monthly,45.57823129251701,45.037414965986386,44.92307402139302,100.0,Silver,Neutral,Clothing,1
1211,34,Male,Sunglasses,Accessories,78.0,Missouri,M,Olive,Fall,4.1,No,Next Day Air,Yes,Yes,5,Cash,Quarterly,16.598639455782315,48.22108843537415,32.140590727289215,100.0,Gold,Satisfied,Accessories,1
1212,23,Male,Hoodie,Clothing,94.0,Oklahoma,M,Green,Spring,4.6,No,Store Pickup,Yes,Yes,14,Venmo,Every 3 Months,17.278911564625847,67.67687074829931,42.91430392998815,100.0,Gold,Satisfied,Clothing,1
1213,32,Male,Shoes,Footwear,74.0,Pennsylvania,M,Yellow,Summer,2.5,No,Free Shipping,Yes,Yes,18,Credit Card,Weekly,53.877551020408156,34.064625850340136,43.188342297866186,100.0,Gold,At Risk,Footwear,1
1214,68,Male,Handbag,Accessories,52.0,Kentucky,XL,Black,Spring,3.7,No,Express,Yes,Yes,14,Debit Card,Every 3 Months,17.278911564625847,38.17687074829932,27.09430137631544,100.0,Silver,Neutral,Accessories,1
1215,30,Male,Jacket,Outerwear,81.0,Vermont,M,Blue,Fall,3.8,No,Free Shipping,Yes,Yes,5,Cash,Every 3 Months,9.931972789115646,45.47108843537415,27.33251139318978,100.0,Gold,Neutral,Outerwear,1
1216,66,Male,Blouse,Clothing,20.0,Oregon,L,Pink,Winter,2.6,No,2-Day Shipping,Yes,Yes,15,Credit Card,Every 3 Months,18.09523809523809,10.857142857142856,12.851679387257517,100.0,Bronze,At Risk,Clothing,1
1217,62,Male,Pants,Clothing,32.0,Utah,XL,Lavender,Summer,3.7,No,Free Shipping,Yes,Yes,3,Venmo,Every 3 Months,8.299319727891156,22.36054421768708,14.122663895100388,100.0,Bronze,Neutral,Clothing,1
1218,50,Male,Boots,Footwear,63.0,Nebraska,XL,Cyan,Fall,2.6,No,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,15.646258503401361,26.732993197278915,20.140952063294353,100.0,Gold,At Risk,Footwear,1
